cve_id,title,description,faq,severity,severity_value,cvss_base_score,cvss_temporal_score,cvss_vector,exploit_status,exploit_status_raw,impact_type,affected_products,affected_product_ids,affected_product_count,kb_articles,superceded_by,restart_required,acknowledged_researchers,release_date,patch_tuesday_title,parsed_timestamp
CVE-2025-58726,Windows SMB Server Elevation of Privilege Vulnerability,,"<p><strong>According to the CVSS metric, the attack complexity is high (AC:H). What does that mean for this vulnerability?</strong></p>
<p>The Attack requires an SPN that is registered to an account that no longer exists or is not in use, to be on the target machine</p>
",Important,3,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Yes,"{'Value': '<a href=""https://twitter.com/decoder_it"">Andrea Pierini</a> with <a href=""https://www.semperis.com/"">Semperis</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909879
CVE-2025-58727,Windows Connected Devices Platform Service Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could gain SYSTEM privileges.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5066835; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780,5065429; 5065431; 5065429; 5065426; 5065431; 5065425,Yes,"{'Value': '<a href=""https://twitter.com/hillstone_lab"">Zhang WangJunJie, He YiSheng</a> with <a href=""https://www.hillstonenet.com/"">Hillstone Networks Security Research Institute</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909897
CVE-2025-58729,Windows Local Session Manager (LSM) Denial of Service Vulnerability,,,Important,3,6.5,5.7,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Denial of Service,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Yes,{'Value': 'Philemon Orphee Favrod'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909924
CVE-2025-58730,Inbox COM Objects (Global Memory) Remote Code Execution Vulnerability,,"<p><strong>According to the CVSS metric, the attack vector is local (AV:L). Why does the CVE title indicate that this is a remote code execution?</strong></p>
<p>The word <strong>Remote</strong> in the title refers to the location of the attacker. This type of exploit is sometimes referred to as Arbitrary Code Execution (ACE). The attack itself is carried out locally. This means an attacker or victim needs to execute code from the local machine to exploit the vulnerability.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Remote Code Execution,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066872; 5066876; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065468; 5065509; 5065507,Yes,{'Value': 'Zhiniang Peng with HUST &amp; R4nger with CyberKunLun'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909949
CVE-2025-58731,Inbox COM Objects (Global Memory) Remote Code Execution Vulnerability,,"<p><strong>According to the CVSS metric, user interaction is required (UI:R). What interaction would the user have to do?</strong></p>
<p>An attacker must send the user a malicious file and convince them to open it.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Remote Code Execution,,,0,5066835; 5066782; 5066793; 5066835; 5066793; 5066780,5065432; 5065431; 5065426; 5065431; 5065425,Yes,{'Value': 'Zhiniang Peng with HUST &amp; R4nger with CyberKunLun'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909963
CVE-2025-58733,Inbox COM Objects (Global Memory) Remote Code Execution Vulnerability,,"<p><strong>According to the CVSS metric, the attack vector is local (AV:L). Why does the CVE title indicate that this is a remote code execution?</strong></p>
<p>The word <strong>Remote</strong> in the title refers to the location of the attacker. This type of exploit is sometimes referred to as Arbitrary Code Execution (ACE). The attack itself is carried out locally. This means an attacker or victim needs to execute code from the local machine to exploit the vulnerability.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Remote Code Execution,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Yes,{'Value': 'Zhiniang Peng with HUST &amp; R4nger with CyberKunLun'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.909992
CVE-2025-58734,Inbox COM Objects (Global Memory) Remote Code Execution Vulnerability,,"<p><strong>According to the CVSS metric, the attack vector is local (AV:L). Why does the CVE title indicate that this is a remote code execution?</strong></p>
<p>The word <strong>Remote</strong> in the title refers to the location of the attacker. This type of exploit is sometimes referred to as Arbitrary Code Execution (ACE). The attack itself is carried out locally. This means an attacker or victim needs to execute code from the local machine to exploit the vulnerability.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Remote Code Execution,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427,Yes,{'Value': 'Zhiniang Peng with HUST &amp; R4nger with CyberKunLun'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910014
CVE-2025-58736,Inbox COM Objects (Global Memory) Remote Code Execution Vulnerability,,"<p><strong>According to the CVSS metric, the attack vector is local (AV:L). Why does the CVE title indicate that this is a remote code execution?</strong></p>
<p>The word <strong>Remote</strong> in the title refers to the location of the attacker. This type of exploit is sometimes referred to as Arbitrary Code Execution (ACE). The attack itself is carried out locally. This means an attacker or victim needs to execute code from the local machine to exploit the vulnerability.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Remote Code Execution,,,0,5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873; 5066835,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Yes,{'Value': 'Zhiniang Peng with HUST &amp; R4nger with CyberKunLun'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910044
CVE-2025-58737,Remote Desktop Protocol Remote Code Execution Vulnerability,,"<p><strong>According to the CVSS metric, the attack vector is local (AV:L). Why does the CVE title indicate that this is a remote code execution?</strong></p>
<p>The word <strong>Remote</strong> in the title refers to the location of the attacker. This type of exploit is sometimes referred to as Arbitrary Code Execution (ACE). The attack itself is carried out locally. This means an attacker or victim needs to execute code from the local machine to exploit the vulnerability.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Remote Code Execution,,,0,5066586; 5066782; 5066835; 5066780; 5066836; 5066873,5065428; 5065432; 5065426; 5065425; 5065427; 5065507,Yes,{'Value': 'Zhiniang Peng with HUST &amp; R4nger with CyberKunLun'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910058
CVE-2025-58738,Inbox COM Objects (Global Memory) Remote Code Execution Vulnerability,,"<p><strong>According to the CVSS metric, the attack vector is local (AV:L). Why does the CVE title indicate that this is a remote code execution?</strong></p>
<p>The word <strong>Remote</strong> in the title refers to the location of the attacker. This type of exploit is sometimes referred to as Arbitrary Code Execution (ACE). The attack itself is carried out locally. This means an attacker or victim needs to execute code from the local machine to exploit the vulnerability.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Remote Code Execution,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430,Yes,{'Value': 'Zhiniang Peng with HUST &amp; R4nger with CyberKunLun'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910076
CVE-2025-58739,Microsoft Windows File Explorer Spoofing Vulnerability,,"<p><strong>The Security Updates table indicates that this vulnerability affects all supported versions of Microsoft Windows. Why are IE Cumulative updates listed for Windows Server 2008, Windows Server 2008 R2, Windows Server 2012, and Windows Server 2012 R2?</strong></p>
<p>While Microsoft has announced retirement of the Internet Explorer 11 application on certain platforms and the Microsoft Edge Legacy application is deprecated, the underlying MSHTML, EdgeHTML, and scripting platforms are still supported. The MSHTML platform is used by Internet Explorer mode in Microsoft Edge as well as other applications through WebBrowser control. The EdgeHTML platform is used by WebView and some UWP applications. The scripting platforms are used by MSHTML and EdgeHTML but can also be used by other legacy applications. Updates to address vulnerabilities in the MSHTML platform and scripting engine are included in the IE Cumulative Updates; EdgeHTML and Chakra changes are not applicable to those platforms.</p>
<p>To stay fully protected, we recommend that customers who install Security Only updates install the IE Cumulative updates for this vulnerability.</p>
",Important,3,6.5,5.7,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Spoofing,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066840; 5066872; 5066876; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065435; 5065468; 5065509; 5065507,Yes,{'Value': '01dGu0@whitecap100'}; {'Value': 'Nacl'}; {'Value': 'Novy@whitecap100'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910105
CVE-2025-59184,Storage Spaces Direct Information Disclosure Vulnerability,,"<p><strong>What type of information could be disclosed by this vulnerability?</strong></p>
<p>Exploiting this vulnerability could allow the disclosure of certain memory address within kernel space. Knowing the exact location of kernel memory could be potentially leveraged by an attacker for other malicious activities.</p>
",Important,3,5.5,4.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Information Disclosure,,,0,5066586; 5066782; 5066835; 5066780; 5066836,5065428; 5065432; 5065426; 5065425; 5065427,Yes,"{'Value': '<a href=""https://twitter.com/lewislee53"">Lewis Lee</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910116
CVE-2025-59187,Windows Kernel Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could gain SYSTEM privileges.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Yes,{'Value': 'Anonymous'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910145
CVE-2025-59188,Microsoft Failover Cluster Information Disclosure Vulnerability,,"<p><strong>What type of information could be disclosed by this vulnerability?</strong></p>
<p>Exploiting this vulnerability could allow the disclosure of certain memory address within kernel space. Knowing the exact location of kernel memory could be potentially leveraged by an attacker for other malicious activities.</p>
",Important,3,5.5,4.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Information Disclosure,,,0,5066586; 5066782; 5066835; 5066780; 5066836; 5066875; 5066873,5065428; 5065432; 5065426; 5065425; 5065427; 5065509; 5065507,Yes,"{'Value': '<a href=""https://twitter.com/lewislee53"">Lewis Lee</a>, <a href=""https://twitter.com/ver0759"">Chunyang Han</a> and <a href=""https://twitter.com/edwardzpeng"">Zhiniang Peng</a> with HUST'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910159
CVE-2025-59189,Microsoft Brokering File System Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could gain SYSTEM privileges.</p>
",Important,3,7.4,6.4,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Elevation of Privilege,,,0,5066835; 5066835,5065426,Yes,{'Value': 'hazard'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910169
CVE-2025-59190,Windows Search Service Denial of Service Vulnerability,,"<p><strong>According to the CVSS metric, user interaction is required (UI:R). What interaction would the user have to do?</strong></p>
<p>The user would have to access a malicious folder or directory. Users should never open anything that they do not know or trust to be safe.</p>
",Important,3,5.5,4.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Denial of Service,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Yes,"{'Value': '<a href=""https://x.com/nevul37"">Jongseong Kim (nevul37), SEC-agent team</a> with <a href=""https://www.enki.co.kr/"">ENKI WhiteHat</a>'}; {'Value': 'Hwiwon Lee (hwiwonl), SEC-agent&#160;team'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910196
CVE-2025-59191,Windows Connected Devices Platform Service Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could gain SYSTEM privileges.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066835,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425,Yes,"{'Value': '<a href=""https://twitter.com/hillstone_lab"">Zhang WangJunJie, He YiSheng</a> with <a href=""https://www.hillstonenet.com/"">Hillstone Networks Security Research Institute</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910214
